<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,D,20240202,000000,42914.67,43453.63,42522.12,43179.7,44085.31687120472,0
BTC.V,D,20240203,000000,43179.69,43354.85,42864.13,43016.5,14230.7660743174,0
BTC.V,D,20240204,000000,43016.69,43100.5,42299.56,42553.31,19989.51305835781,0
BTC.V,D,20240205,000000,42553.3,43521.82,42236.14,42449.06,42834.12897965945,0
BTC.V,D,20240206,000000,42449.02,43361.28,42406.53,43186.15,35561.74499957691,0
BTC.V,D,20240207,000000,43186.17,44388.95,42757.21,44151.85,55145.82287011286,0
BTC.V,D,20240208,000000,44151.85,45616.55,44143.85,45280.61,76259.42804165711,0
BTC.V,D,20240209,000000,45283.39,48206.4,45246.19,47300.03,127769.34776623035,0
BTC.V,D,20240210,000000,47300.03,48170.95,46834.16,47839.78,28922.202640318028,0
BTC.V,D,20240211,000000,47839.78,48606.67,47577.78,48149.95,45700.98613671773,0
BTC.V,D,20240212,000000,48150.32,50347.51,47713.89,50043.1,103663.95543324595,0
BTC.V,D,20240213,000000,50043.11,50391.75,48311.12,49540.84,94361.86075699262,0
BTC.V,D,20240214,000000,49540.85,52034.41,49251.73,51840.6,101476.81570915722,0
BTC.V,D,20240215,000000,51843.07,52843.56,51364.29,51689.33,101669.86193773449,0
BTC.V,D,20240216,000000,51685.67,52599.4,51601.54,52017.89,70623.22998270173,0
BTC.V,D,20240217,000000,52017.88,52246.63,50645.26,51721.89,45309.02391294808,0
BTC.V,D,20240218,000000,51721.88,52382.24,51188.91,52245.54,32638.015232430927,0
BTC.V,D,20240219,000000,52245.55,52496.12,51685.69,51948.87,46114.824837921566,0
BTC.V,D,20240220,000000,51948.88,52985.82,50765.05,52178.56,82625.52985420114,0
BTC.V,D,20240221,000000,52178.56,52528.33,50640.53,51511.1,73262.73127889025,0
BTC.V,D,20240222,000000,51499.72,52049.61,50913.27,51439.53,60757.82611599277,0
BTC.V,D,20240223,000000,51422.69,51516.58,50643.52,50780.9,42423.065954652404,0
BTC.V,D,20240224,000000,50780.9,51683.84,50521.28,51556.08,20744.83900471341,0
BTC.V,D,20240225,000000,51556.08,51951.28,51281.39,51699.41,25182.261792740417,0
BTC.V,D,20240226,000000,51699.42,54951.96,50907.1,54695.31,81063.05325730979,0
BTC.V,D,20240227,000000,54695.32,57564.17,54477.53,56915.67,95934.92329231382,0
BTC.V,D,20240228,000000,56915.67,64078.07,56725.3,61317.83,195024.69338350446,0
BTC.V,D,20240229,000000,61317.84,63683.79,60362.5,61260.13,160293.75765667442,0
BTC.V,D,20240301,000000,61260.13,63183.02,60797.67,62538.3,90462.4302855991,0
BTC.V,D,20240302,000000,62538.21,62767.91,61674.84,61745.47,41259.636215505794,0
BTC.V,D,20240303,000000,61745.46,63257.1,61431.89,62847.2,46606.48031132141,0
BTC.V,D,20240304,000000,62855.69,68003.84,62397.81,68003.83,153787.75383564708,0
BTC.V,D,20240305,000000,68003.83,68992.07,60331.58,63419.72,218712.23611034037,0
BTC.V,D,20240306,000000,63469.76,67642.23,62832.51,65949.48,138842.5352788399,0
BTC.V,D,20240307,000000,65949.49,68054.78,65593.61,67198.14,78758.79072418186,0
BTC.V,D,20240308,000000,67198.14,69982.02,66303.66,68290.76,108565.88635867028,0
BTC.V,D,20240309,000000,68283.08,68693.94,68030.75,68498.3,31510.38821772464,0
BTC.V,D,20240310,000000,68497.62,70025.99,68218.17,68498.66,53940.381435524105,0
BTC.V,D,20240311,000000,68515.29,72858.24,67623.4,72455.59,117076.81897755424,0
BTC.V,D,20240312,000000,72455.6,72812.74,69082.29,71166.99,89194.21756799535,0
BTC.V,D,20240313,000000,71166.99,73672.61,71041.11,72987.57,70485.0617412202,0
BTC.V,D,20240314,000000,72988.31,73532.07,68668.88,71514.16,76678.84392645575,0
BTC.V,D,20240315,000000,71503.51,72390,65619.8,69110.52,130813.64292103249,0
BTC.V,D,20240316,000000,69110.51,70045.1,65756.63,66335.96,71767.95899596404,0
BTC.V,D,20240317,000000,66318.61,68862.11,64499.73,68201.11,79466.32890256007,0
BTC.V,D,20240318,000000,68203.96,68907.46,66562.01,67687.94,82326.67409051317,0
BTC.V,D,20240319,000000,67687.95,68105.17,62418.11,62578.85,110933.9704696214,0
BTC.V,D,20240320,000000,62578.84,67914.9,60770.41,67488.58,123946.82876994989,0
BTC.V,D,20240321,000000,67064.39,67667.9,64520.82,65377.16,38351.46866285726,0
BTC.V,D,20240322,000000,65368.95,66635.8,62307.48,63045.87,71958.7196859586,0
BTC.V,D,20240323,000000,63035.87,66000.97,62998.87,64751.46,43200.756056035505,0
BTC.V,D,20240324,000000,64747.86,66999.99,63794.13,66947.24,48486.162671195045,0
BTC.V,D,20240325,000000,66947.25,71177.63,66386.69,70314.28,117362.75702337548,0
BTC.V,D,20240326,000000,70324.55,71580.27,69295.02,70249.92,132282.1355799444,0
BTC.V,D,20240327,000000,70249.92,71755.89,68369.8,69415.14,140646.2207472177,0
BTC.V,D,20240328,000000,69415.14,71562.78,68851.95,70862.88,116421.7548170138,0
BTC.V,D,20240329,000000,70862.88,71073.22,69100.57,69841.5,78670.90449683678,0
BTC.V,D,20240330,000000,69841.5,70354.84,69665.83,69748.1,43163.56413882676,0
BTC.V,D,20240331,000000,69748.09,71218.67,69567.12,70864.49,55267.49262461953,0
BTC.V,D,20240401,000000,70864.5,71370.99,68180.5,69612.43,110506.46727929871,0
BTC.V,D,20240402,000000,69619.83,69900.42,64570.62,65709.39,160127.80469760238,0
BTC.V,D,20240403,000000,65708.84,66931.52,64544.91,65937.83,122506.23075127139,0
BTC.V,D,20240404,000000,65949.12,69333.96,65078.19,67804.17,145059.9155547468,0
BTC.V,D,20240405,000000,67806.26,68768.34,65984.26,67538.97,124062.69897605178,0
BTC.V,D,20240406,000000,67526.26,68497.1,67483.58,68316.73,45416.83077481952,0
BTC.V,D,20240407,000000,68316.73,70320.88,68303.4,69037.51,72980.70375732814,0
BTC.V,D,20240408,000000,69037.5,72757.27,68907.89,71687.7,156372.69630141128,0
BTC.V,D,20240409,000000,71684.89,71993.51,68208.36,69182.69,89731.82676748972,0
BTC.V,D,20240410,000000,69182.69,70135.3,67483.22,70014.9,66857.97182849649,0
BTC.V,D,20240411,000000,70014.91,71287.02,69556.09,70120.33,62327.32616121107,0
BTC.V,D,20240412,000000,70120.33,71236.71,65550,66979.43,86449.6843565768,0
BTC.V,D,20240413,000000,66975.43,67939.58,61005.98,62982.98,94191.52424717724,0
BTC.V,D,20240414,000000,62973.06,65637.97,62172.26,63706.3,114345.01517054293,0
BTC.V,D,20240415,000000,63701.25,66906.03,62308.15,63273.68,93042.44590468415,0
BTC.V,D,20240416,000000,63273.68,64349.17,61636.96,64030.26,89266.23805436955,0
BTC.V,D,20240417,000000,64019.91,64501.95,59677.56,61294.06,94838.36456369206,0
BTC.V,D,20240418,000000,61294.19,64151.5,60816.18,63496.63,78410.58802532172,0
BTC.V,D,20240419,000000,63488.83,65486.38,59607.35,64327.63,118961.23881291963,0
BTC.V,D,20240420,000000,64419.56,65438.62,62979.72,64745.41,41708.045239681465,0
BTC.V,D,20240421,000000,64745.4,65723.8,64251.63,64666.99,31107.195527020274,0
BTC.V,D,20240422,000000,64667,66849,64518.9,66546.23,52496.11766160784,0
BTC.V,D,20240423,000000,66546.23,67251.84,65821.2,66350.02,36305.26747658416,0
BTC.V,D,20240424,000000,66356.67,67073.11,63555.19,64340.73,58025.947101344755,0
BTC.V,D,20240425,000000,64333.46,65236.96,62755.7,64673.26,60033.71284767249,0
BTC.V,D,20240426,000000,64672.48,64813.51,63302.63,64085.58,40851.31163340783,0
BTC.V,D,20240427,000000,64053.56,64053.56,62432.11,63232.61,29186.742982100797,0
BTC.V,D,20240428,000000,63232.61,64357.12,63198.4,63623.8,21523.405859786162,0
BTC.V,D,20240429,000000,63620.71,63721.13,61834.15,63092.24,52342.12861726958,0
BTC.V,D,20240430,000000,63086.64,64710.69,59113.57,60101.16,96326.6625439762,0
BTC.V,D,20240501,000000,60098.94,60984.23,56509.65,57822.16,121847.92224797049,0
BTC.V,D,20240502,000000,57822.16,59623.6,56867.16,59115.55,73314.92834633861,0
BTC.V,D,20240503,000000,59112.63,63230.78,58817.2,62753.76,83113.3620225454,0
BTC.V,D,20240504,000000,62775,64542.17,62577.14,63908.58,46693.8880876224,0
BTC.V,D,20240505,000000,63913.51,64619.57,62858.18,63876.06,32566.46241278868,0
BTC.V,D,20240506,000000,63876.07,65500,62699.25,63551.56,57621.58607123234,0
BTC.V,D,20240507,000000,63542.85,64408.45,62792.46,63072.12,39296.69155118463,0
BTC.V,D,20240508,000000,63081.52,63122.34,61376.06,61466.89,39445.191798631575,0
BTC.V,D,20240509,000000,61466.89,62809.45,60605.15,62533.32,42138.41420453004,0
BTC.V,D,20240510,000000,62543.71,63456.98,60170,60691.74,51487.59958895483,0
BTC.V,D,20240511,000000,60691.79,61468.4,60461.41,60906.6,17496.07532556723,0
BTC.V,D,20240512,000000,60906.15,61851.31,60595.38,61209.67,16748.30749639827,0
BTC.V,D,20240513,000000,61223.66,63437.3,60731.78,62893.07,55781.90539736769,0
BTC.V,D,20240514,000000,62894.84,63106.37,61117.3,61672.35,51887.70950292254,0
BTC.V,D,20240515,000000,61672.36,66452.45,61294.99,65895.4,82586.61413678317,0
BTC.V,D,20240516,000000,65912.85,66744.24,64607.48,65467.89,61441.55214952278,0
BTC.V,D,20240517,000000,65467.89,67473.76,65109.64,66846.64,52157.43532423226,0
BTC.V,D,20240518,000000,66833.39,67394.26,66626.98,66910.66,25052.522139608955,0
BTC.V,D,20240519,000000,66910.67,67698.43,65875.26,66275.37,29136.90993267088,0
BTC.V,D,20240520,000000,66278.53,70285.69,66060.32,69722,75631.08154070342,0
BTC.V,D,20240521,000000,69744.29,71983.31,69148.56,69709.62,95075.33465099533,0
BTC.V,D,20240522,000000,69702.06,70645.5,68913.19,69468.57,51460.877192175656,0
BTC.V,D,20240523,000000,69468.57,70059.67,66493.89,67946.47,57525.234251043534,0
BTC.V,D,20240524,000000,67956.38,69235.32,66593.34,68867.72,46027.214380273144,0
BTC.V,D,20240525,000000,68867.73,69587.11,68482.88,69124.49,16645.089923014475,0
BTC.V,D,20240526,000000,69125.18,69510.79,68168.39,68498.83,15545.054596841808,0
BTC.V,D,20240527,000000,68498.83,70616.16,68205.22,69733.8,61922.28829419463,0
BTC.V,D,20240528,000000,69733.8,69733.8,67193.94,68314.3,81204.41037766388,0
BTC.V,D,20240529,000000,68301.92,68853.38,67093.53,67625.96,48297.226320231515,0
BTC.V,D,20240530,000000,67611.81,69472.9,67095.72,68392.8,52497.20647035707,0
BTC.V,D,20240531,000000,68392.8,69000.59,66627.11,67484.5,48155.7746540701,0
BTC.V,D,20240601,000000,67484.51,67814.13,67170.61,67699.7,19513.2328596815,0
BTC.V,D,20240602,000000,67699.69,68404.55,67242.98,67780.2,28106.874936351076,0
BTC.V,D,20240603,000000,67774.03,70266.43,67572.6,69069.43,62282.908800754885,0
BTC.V,D,20240604,000000,69069.44,71059.29,68546.76,70620,53567.53044444336,0
BTC.V,D,20240605,000000,70620,71767.33,70378.04,71145.54,59472.43098765425,0
BTC.V,D,20240606,000000,71145.54,71630.62,70096.04,70717.87,44938.41990252483,0
BTC.V,D,20240607,000000,70717.87,71924.34,68758.1,69223.69,59727.50848712812,0
BTC.V,D,20240608,000000,69224.39,69550.19,69148.21,69397.27,18699.692235925995,0
BTC.V,D,20240609,000000,69396.57,69848.97,69122.64,69739.49,15875.749950632398,0
BTC.V,D,20240610,000000,69739.47,70165.26,69152.24,69566.3,29754.327342677214,0
BTC.V,D,20240611,000000,69566.69,69572.51,66022.01,67382.47,70706.2046083434,0
BTC.V,D,20240612,000000,67390.67,70005.3,66898.31,68513.37,53159.50421997224,0
BTC.V,D,20240613,000000,68513.38,68517.37,66299.06,66943.19,43647.18998665409,0
BTC.V,D,20240614,000000,66943.2,67325.45,65032.76,66159.75,54019.900506874554,0
BTC.V,D,20240615,000000,66149.67,66434.78,65822.63,66089.19,23693.748799965662,0
BTC.V,D,20240616,000000,66089.2,66744.96,65997.73,66471.79,18577.016405889008,0
BTC.V,D,20240617,000000,66471.79,67247.92,65074.65,66541.26,68892.10363413868,0
BTC.V,D,20240618,000000,66550.21,66684.91,64039.85,65184.14,82512.06534687936,0
BTC.V,D,20240619,000000,65202.12,65712.42,64640.13,64978.39,44131.562003056184,0
BTC.V,D,20240620,000000,64978.38,66455.02,64511.8,65004.27,50548.40284215438,0
BTC.V,D,20240621,000000,65004.27,65100.62,63390.07,64044.71,51736.26563554124,0
BTC.V,D,20240622,000000,64044.71,64507.92,63913.78,64304.26,17950.853657420954,0
BTC.V,D,20240623,000000,64304.27,64493.26,63496.61,63800.63,15777.803775684692,0
BTC.V,D,20240624,000000,63794.23,63794.23,58495.25,60056.12,95087.1693440596,0
BTC.V,D,20240625,000000,60075.35,62381.7,59941.4,61905.39,89158.94567090957,0
BTC.V,D,20240626,000000,61908.84,62468.43,60678.88,61006.12,63184.62704201641,0
BTC.V,D,20240627,000000,61006.13,62326.82,60561.63,61453.57,62460.49889655273,0
BTC.V,D,20240628,000000,61453.58,62149.8,59959.85,60245.88,61761.06589923818,0
BTC.V,D,20240629,000000,60243.64,61126.04,60173.9,60941.2,32534.25158375035,0
BTC.V,D,20240630,000000,60941.21,62314.42,60612.03,61853.36,32981.715666172626,0
BTC.V,D,20240701,000000,61843.37,63790.87,61843.37,63072.42,74843.31453037431,0
BTC.V,D,20240702,000000,63059.94,63216.05,61729.65,61858.9,49740.520142797264,0
BTC.V,D,20240703,000000,61858.9,62190.02,59342.55,60180.72,53123.78201443162,0
BTC.V,D,20240704,000000,60176.01,60431.03,56728.98,58460.67,82842.5324132843,0
BTC.V,D,20240705,000000,58460.18,58731.36,53734.11,56524.52,113212.98853235079,0
BTC.V,D,20240706,000000,56522.13,58265.38,56023.04,57869.75,45683.871757823035,0
BTC.V,D,20240707,000000,57869.74,58476.36,56205.47,56589.77,40366.85800930866,0
BTC.V,D,20240708,000000,56587.77,57904.38,54276.01,56654.84,81643.03016511603,0
BTC.V,D,20240709,000000,56637.36,58257.43,56283.56,57798.84,60595.871615269585,0
BTC.V,D,20240710,000000,57806.84,59433.94,57149.83,57429.81,56672.785330409155,0
BTC.V,D,20240711,000000,57424.35,59473.75,57084.29,57458.3,62955.432707705506,0
BTC.V,D,20240712,000000,57458.3,58542.48,56542.51,57612.95,58396.580876706335,0
BTC.V,D,20240713,000000,57607.97,58971.95,57590.94,58696.56,26376.89236792088,0
BTC.V,D,20240714,000000,58693.27,61428.55,58298.1,61299.03,49684.850815485865,0
BTC.V,D,20240715,000000,61333.11,63855.93,60664.18,63564.2,89715.2663838991,0
BTC.V,D,20240716,000000,63564.21,65213.69,62400.08,64516.13,94640.74337964335,0
BTC.V,D,20240717,000000,64516.14,66140.2,63867.41,64323.78,71549.87767698435,0
BTC.V,D,20240718,000000,64323.79,65111.16,63232.79,63837.23,49285.22816655538,0
BTC.V,D,20240719,000000,63837.22,67412.3,63288.01,66920.36,76878.13076762366,0
BTC.V,D,20240720,000000,66920.37,67611.62,66260.95,67120.59,31211.776948819075,0
BTC.V,D,20240721,000000,67121.25,68297.97,65811.97,68207.63,45760.46591768026,0
BTC.V,D,20240722,000000,68207.64,68476.6,66566.66,67861.95,53439.50394686965,0
BTC.V,D,20240723,000000,67872.35,67875.17,65461.58,65879.9,63214.50554764575,0
BTC.V,D,20240724,000000,65879.9,67110.73,65132.45,65627,45417.405740855465,0
BTC.V,D,20240725,000000,65655.83,65980.86,63436.1,65818.91,64804.0842054007,0
BTC.V,D,20240726,000000,65820.89,68198.63,65610.31,67946,62504.89366774885,0
BTC.V,D,20240727,000000,67945.32,69406.92,66673.33,68857.93,57242.20259681843,0
BTC.V,D,20240728,000000,68857.93,68860.9,67065.32,68015.81,36943.76551013485,0
BTC.V,D,20240729,000000,68024.84,70050.57,66440.56,67492.57,86810.08407171414,0
BTC.V,D,20240730,000000,67492.57,67545.54,65283.08,66284.11,58181.316500114764,0
BTC.V,D,20240731,000000,66302.09,66805.56,64499.03,64954.6,42166.511904105355,0
BTC.V,D,20240801,000000,64962.38,65290.54,62246.55,64835.82,70552.66114371411,0
BTC.V,D,20240802,000000,64835.82,65558.92,61234.4,61915.73,79023.88901026288,0
BTC.V,D,20240803,000000,61922.7,62177.04,59843.06,60605.29,63632.607005981015,0
BTC.V,D,20240804,000000,60609.79,61075.2,57164.46,58443.02,62024.288612261225,0
